date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-04-01,AT,5253031.2,2,-2143.567796252767,-2202.1080318294157,0.2087699638449679,0.11601385605702472,0.01252807053533902
2023-04-01,BE,2856589.5,2,-2050.0486303853813,-2108.547832076004,0.21411638478922965,0.11225181621545958,0.00193109874613222
2023-04-01,CY,517192.3,2,-926.2339267112956,-947.6669206373084,0.4551660563533787,0.21944441302270773,-0.06262668225922333
2023-04-01,CZ,2512619.5,2,-1231.5526962284537,-1279.318053790981,0.2407084065418406,0.10512090629185888,0.05730999780219161
2023-04-01,DE,28105616.5,2,-2575.4969674248277,-2645.3982966676735,0.13361916936285698,0.06741185207710321,-0.00679559774847783
2023-04-01,DK,2640409.5,2,-1127.7479550062378,-1168.207888851839,0.15638735758473693,0.10745321310992462,0.05396006462080775
2023-04-01,GR,3152886.8,2,-1670.0220397380515,-1730.0646362764228,0.25872410008858515,0.11476849953530913,-0.00317355371244388
2023-04-01,ES,32118145,2,-2373.674083434553,-2432.132138708633,0.163524876703999,0.0821211721397985,-0.4161233891254756
2023-04-01,FI,1507077.8,2,-2564.950663032505,-2615.79144303653,0.11726375909748776,0.06254883713358651,0.00600236550120736
2023-04-01,FR,18363518.5,3,-788.2520871528511,-828.0817819488542,0.24822881189042517,0.12625111872056138,0.00310692927690146
2023-04-01,HR,2150134.2,3,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.01138663184338762
2023-04-01,HU,1692708.2,2,-1395.902301172139,-1444.338518735946,0.19589019247513187,0.10064133024921718,0.02835947442990093
2023-04-01,IT,23166684.9,2,-2574.7839589872547,-2633.2831606778773,0.13682178080926782,0.0810331788066412,-0.05191109096618795
2023-04-01,LT,482496,2,-1329.284925817599,-1375.3944170449286,0.13718492655522213,0.0802202779920492,0.01847556655930517
2023-04-01,LU,173361.9,2,-1995.7844829503892,-2054.324718527038,0.19420125146853084,0.1123088414058129,0.00570748898463109
2023-04-01,LV,240478.7,3,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.02418435888020545
2023-04-01,MT,661024.2,2,-658.0949851347846,-675.8724599668744,0.30632644410210036,0.15762729781515,0.01804940977488697
2023-04-01,NL,9989317.6,2,-2522.232527817117,-2584.5439293607437,0.13706050429697172,0.08499500912772213,-0.05058065261603321
2023-04-01,PL,3646676.1,2,-1348.3728988221428,-1414.2506556737742,0.16501182913629353,0.07746965900640537,0.08399537931899288
2023-04-01,PT,5825439.6,2,-2258.787934287636,-2321.0993358312626,0.1708206407160865,0.0767638944345187,0.0358615917099134
2023-04-01,RO,1203585.5,2,-1351.8689444768115,-1406.098091550689,0.17644019647313744,0.09849674113082552,-7.525291243220988e-4
2023-04-01,SE,3946914.3,3,-2678.730053943028,-2752.3556473611184,0.10534074830513614,0.07361357698612687,0.02754891880043603
2023-04-01,SI,584663.2,2,-1263.0888719802465,-1315.6100541132869,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-04-01,SK,668663.6,2,-1174.7950567003113,-1221.789964602188,0.2203379479718477,0.10197290858551102,0.0646055711423009
