date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-03-01,AT,10947559.60237959,1,-2143.567796252767,-2202.1080318294157,0.2087699638449679,0.11601385605702473,0.012528070535339027
2023-04-01,AT,5253031.191868325,2,-2143.567796252767,-2202.1080318294157,0.2087699638449679,0.11601385605702473,0.012528070535339027
2023-05-01,AT,5747533.606965603,3,-2143.567796252767,-2202.1080318294157,0.2087699638449679,0.11601385605702473,0.012528070535339027
2023-06-01,AT,8418102.341270989,4,-2143.567796252767,-2202.1080318294157,0.2087699638449679,0.11601385605702473,0.012528070535339027
2023-03-01,BE,2498253.279449747,1,-2050.0486303853813,-2108.547832076004,0.21411638478922965,0.11225181621545958,0.0019310987461322278
2023-04-01,BE,2856589.4939825977,2,-2050.0486303853813,-2108.547832076004,0.21411638478922965,0.11225181621545958,0.0019310987461322278
2023-05-01,BE,3037526.280806213,3,-2050.0486303853813,-2108.547832076004,0.21411638478922965,0.11225181621545958,0.0019310987461322278
2023-06-01,BE,3183900.666907384,4,-2050.0486303853813,-2108.547832076004,0.21411638478922965,0.11225181621545958,0.0019310987461322278
2023-03-01,CY,452956.6522522147,1,-926.2339267112957,-947.6669206373085,0.4551660563533787,0.21944441302270773,-0.06262668225922333
2023-04-01,CY,517192.32920705684,2,-926.2339267112957,-947.6669206373085,0.4551660563533787,0.21944441302270773,-0.06262668225922333
2023-05-01,CY,768515.9601427236,3,-926.2339267112957,-947.6669206373085,0.4551660563533787,0.21944441302270773,-0.06262668225922333
2023-06-01,CY,1173774.544998161,4,-926.2339267112957,-947.6669206373085,0.4551660563533787,0.21944441302270773,-0.06262668225922333
2023-03-01,CZ,3058486.998627259,1,-1231.5526962284537,-1279.318053790981,0.24070840654184059,0.10512090629185887,0.05730999780219161
2023-04-01,CZ,2512619.5308938893,2,-1231.5526962284537,-1279.318053790981,0.24070840654184059,0.10512090629185887,0.05730999780219161
2023-05-01,CZ,3310157.412591148,3,-1231.5526962284537,-1279.318053790981,0.24070840654184059,0.10512090629185887,0.05730999780219161
2023-06-01,CZ,3956030.180611588,4,-1231.5526962284537,-1279.318053790981,0.24070840654184059,0.10512090629185887,0.05730999780219161
2023-03-01,DE,25661840.40690406,1,-2575.4969674248277,-2645.3982966676735,0.13361916936285698,0.06741185207710321,-0.006795597748477833
2023-04-01,DE,28105616.45837507,2,-2575.4969674248277,-2645.3982966676735,0.13361916936285698,0.06741185207710321,-0.006795597748477833
2023-05-01,DE,37769162.49993916,3,-2575.4969674248277,-2645.3982966676735,0.13361916936285698,0.06741185207710321,-0.006795597748477833
2023-06-01,DE,42824497.074179195,4,-2575.4969674248277,-2645.3982966676735,0.13361916936285698,0.06741185207710321,-0.006795597748477833
2023-03-01,DK,1906479.6194664796,1,-1127.7479550062378,-1168.207888851839,0.15638735758473693,0.10745321310992462,0.053960064620807754
2023-04-01,DK,2640409.5193126905,2,-1127.7479550062378,-1168.207888851839,0.15638735758473693,0.10745321310992462,0.053960064620807754
2023-05-01,DK,3435391.9364741175,3,-1127.7479550062378,-1168.207888851839,0.15638735758473693,0.10745321310992462,0.053960064620807754
2023-06-01,DK,3739413.806830978,4,-1127.7479550062378,-1168.207888851839,0.15638735758473693,0.10745321310992462,0.053960064620807754
2023-03-01,GR,2050559.2700231338,1,-1670.0220397380515,-1730.0646362764228,0.25872410008858515,0.11476849953530913,-0.0031735537124438825
2023-04-01,GR,3152886.765704201,2,-1670.0220397380515,-1730.0646362764228,0.25872410008858515,0.11476849953530913,-0.0031735537124438825
2023-05-01,GR,6892772.353431888,3,-1670.0220397380515,-1730.0646362764228,0.25872410008858515,0.11476849953530913,-0.0031735537124438825
2023-06-01,GR,10800499.760358224,4,-1670.0220397380515,-1730.0646362764228,0.25872410008858515,0.11476849953530913,-0.0031735537124438825
2023-03-01,ES,29034846.639760498,1,-2373.674083434553,-2432.132138708633,0.163524876703999,0.0821211721397985,-0.4161233891254756
2023-04-01,ES,32118144.998287864,2,-2373.674083434553,-2432.132138708633,0.163524876703999,0.0821211721397985,-0.4161233891254756
2023-05-01,ES,37410319.15845042,3,-2373.674083434553,-2432.132138708633,0.163524876703999,0.0821211721397985,-0.4161233891254756
2023-06-01,ES,48401665.77827841,4,-2373.674083434553,-2432.132138708633,0.163524876703999,0.0821211721397985,-0.4161233891254756
2023-03-01,FI,1955158.9200315624,1,-2564.950663032505,-2615.79144303653,0.11726375909748775,0.06254883713358651,0.006002365501207369
2023-04-01,FI,1507077.7997116302,2,-2564.950663032505,-2615.79144303653,0.11726375909748775,0.06254883713358651,0.006002365501207369
2023-05-01,FI,1394863.537408407,3,-2564.950663032505,-2615.79144303653,0.11726375909748775,0.06254883713358651,0.006002365501207369
2023-06-01,FI,2443234.4168756926,4,-2564.950663032505,-2615.79144303653,0.11726375909748775,0.06254883713358651,0.006002365501207369
2023-02-01,FR,19431646.917460017,1,-788.2520871528511,-828.0817819488542,0.24822881189042517,0.12625111872056138,0.0031069292769014692
2023-03-01,FR,20475171.205340777,2,-788.2520871528511,-828.0817819488542,0.24822881189042517,0.12625111872056138,0.0031069292769014692
2023-04-01,FR,18363518.488635596,3,-788.2520871528511,-828.0817819488542,0.24822881189042517,0.12625111872056138,0.0031069292769014692
2023-05-01,FR,25624149.052614797,4,-788.2520871528511,-828.0817819488542,0.24822881189042517,0.12625111872056138,0.0031069292769014692
2023-02-01,HR,588115.0722923551,1,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.011386631843387628
2023-03-01,HR,931044.2854197249,2,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.011386631843387628
2023-04-01,HR,2150134.1609577225,3,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.011386631843387628
2023-05-01,HR,4881477.472241076,4,-1094.3419214041414,-1144.408648111414,0.26683629309392076,0.14308419775296197,-0.011386631843387628
2023-03-01,HU,1714421.7877833203,1,-1395.902301172139,-1444.338518735946,0.19589019247513187,0.10064133024921718,0.028359474429900933
2023-04-01,HU,1692708.182557744,2,-1395.902301172139,-1444.338518735946,0.19589019247513187,0.10064133024921718,0.028359474429900933
2023-05-01,HU,2343107.792695899,3,-1395.902301172139,-1444.338518735946,0.19589019247513187,0.10064133024921718,0.028359474429900933
2023-06-01,HU,3060236.6227123234,4,-1395.902301172139,-1444.338518735946,0.19589019247513187,0.10064133024921718,0.028359474429900933
2023-03-01,IT,20579684.622746293,1,-2574.7839589872547,-2633.2831606778773,0.13682178080926782,0.0810331788066412,-0.05191109096618795
2023-04-01,IT,23166684.949730903,2,-2574.7839589872547,-2633.2831606778773,0.13682178080926782,0.0810331788066412,-0.05191109096618795
2023-05-01,IT,29382467.866681907,3,-2574.7839589872547,-2633.2831606778773,0.13682178080926782,0.0810331788066412,-0.05191109096618795
2023-06-01,IT,49580536.49182504,4,-2574.7839589872547,-2633.2831606778773,0.13682178080926782,0.0810331788066412,-0.05191109096618795
2023-03-01,LT,455664.4410177745,1,-1329.284925817599,-1375.3944170449286,0.13718492655522213,0.0802202779920492,0.018475566559305177
2023-04-01,LT,482496.03858980286,2,-1329.284925817599,-1375.3944170449286,0.13718492655522213,0.0802202779920492,0.018475566559305177
2023-05-01,LT,685420.0311978287,3,-1329.284925817599,-1375.3944170449286,0.13718492655522213,0.0802202779920492,0.018475566559305177
2023-06-01,LT,958914.2346305758,4,-1329.284925817599,-1375.3944170449286,0.13718492655522213,0.0802202779920492,0.018475566559305177
2023-03-01,LU,135610.1345487104,1,-1995.7844829503892,-2054.324718527038,0.19420125146853084,0.1123088414058129,0.005707488984631098
2023-04-01,LU,173361.92241092018,2,-1995.7844829503892,-2054.324718527038,0.19420125146853084,0.1123088414058129,0.005707488984631098
2023-05-01,LU,268791.02574594785,3,-1995.7844829503892,-2054.324718527038,0.19420125146853084,0.1123088414058129,0.005707488984631098
2023-06-01,LU,273017.43144461175,4,-1995.7844829503892,-2054.324718527038,0.19420125146853084,0.1123088414058129,0.005707488984631098
2023-02-01,LV,193531.67740970885,1,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.024184358880205453
2023-03-01,LV,221705.55820137233,2,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.024184358880205453
2023-04-01,LV,240478.6886842544,3,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.024184358880205453
2023-05-01,LV,315797.1683102856,4,-1427.8042972057983,-1474.6665754659195,0.1258932316920583,0.07695647216330576,-0.024184358880205453
2023-03-01,MT,601294.8350833191,1,-658.0949851347846,-675.8724599668744,0.30632644410210036,0.15762729781515,0.01804940977488697
2023-04-01,MT,661024.161031774,2,-658.0949851347846,-675.8724599668744,0.30632644410210036,0.15762729781515,0.01804940977488697
2023-05-01,MT,755690.115367128,3,-658.0949851347846,-675.8724599668744,0.30632644410210036,0.15762729781515,0.01804940977488697
2023-06-01,MT,902794.3703027007,4,-658.0949851347846,-675.8724599668744,0.30632644410210036,0.15762729781515,0.01804940977488697
2023-03-01,NL,6871351.166504783,1,-2522.232527817117,-2584.5439293607437,0.13706050429697172,0.08499500912772213,-0.05058065261603321
2023-04-01,NL,9989317.598558122,2,-2522.232527817117,-2584.5439293607437,0.13706050429697172,0.08499500912772213,-0.05058065261603321
2023-05-01,NL,14152607.257833894,3,-2522.232527817117,-2584.5439293607437,0.13706050429697172,0.08499500912772213,-0.05058065261603321
2023-06-01,NL,14919027.496364491,4,-2522.232527817117,-2584.5439293607437,0.13706050429697172,0.08499500912772213,-0.05058065261603321
2023-03-01,PL,4934329.744510616,1,-1348.3728988221428,-1414.2506556737742,0.16501182913629353,0.07746965900640537,0.08399537931899288
2023-04-01,PL,3646676.0690861763,2,-1348.3728988221428,-1414.2506556737742,0.16501182913629353,0.07746965900640537,0.08399537931899288
2023-05-01,PL,4847923.410534506,3,-1348.3728988221428,-1414.2506556737742,0.16501182913629353,0.07746965900640537,0.08399537931899288
2023-06-01,PL,6644781.386593394,4,-1348.3728988221428,-1414.2506556737742,0.16501182913629353,0.07746965900640537,0.08399537931899288
2023-03-01,PT,5512147.130392412,1,-2258.787934287636,-2321.0993358312626,0.1708206407160865,0.0767638944345187,0.0358615917099134
2023-04-01,PT,5825439.619222565,2,-2258.787934287636,-2321.0993358312626,0.1708206407160865,0.0767638944345187,0.0358615917099134
2023-05-01,PT,6663972.232583367,3,-2258.787934287636,-2321.0993358312626,0.1708206407160865,0.0767638944345187,0.0358615917099134
2023-06-01,PT,7967256.167971704,4,-2258.787934287636,-2321.0993358312626,0.1708206407160865,0.0767638944345187,0.0358615917099134
2023-03-01,RO,1485428.7182550356,1,-1351.8689444768115,-1406.098091550689,0.17644019647313744,0.09849674113082552,-7.525291243220988e-4
2023-04-01,RO,1203585.5279179683,2,-1351.8689444768115,-1406.098091550689,0.17644019647313744,0.09849674113082552,-7.525291243220988e-4
2023-05-01,RO,1493804.05695749,3,-1351.8689444768115,-1406.098091550689,0.17644019647313744,0.09849674113082552,-7.525291243220988e-4
2023-06-01,RO,2195074.060417932,4,-1351.8689444768115,-1406.098091550689,0.17644019647313744,0.09849674113082552,-7.525291243220988e-4
2023-02-01,SE,3861593.0983084845,1,-2678.730053943028,-2752.3556473611184,0.10534074830513614,0.07361357698612687,0.027548918800436036
2023-03-01,SE,4229819.871978147,2,-2678.730053943028,-2752.3556473611184,0.10534074830513614,0.07361357698612687,0.027548918800436036
2023-04-01,SE,3946914.3057954507,3,-2678.730053943028,-2752.3556473611184,0.10534074830513614,0.07361357698612687,0.027548918800436036
2023-05-01,SE,5175795.504240925,4,-2678.730053943028,-2752.3556473611184,0.10534074830513614,0.07361357698612687,0.027548918800436036
2023-03-01,SI,691396.673897945,1,-1263.0888719802465,-1315.6100541132867,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-04-01,SI,584663.150932099,2,-1263.0888719802465,-1315.6100541132867,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-05-01,SI,734240.4557707927,3,-1263.0888719802465,-1315.6100541132867,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-06-01,SI,1082584.9005064864,4,-1263.0888719802465,-1315.6100541132867,0.24566106087035763,0.12547030634322928,0.0448843802672284
2023-03-01,SK,867994.0578509812,1,-1174.7950567003113,-1221.7899646021879,0.2203379479718477,0.10197290858551102,0.0646055711423009
2023-04-01,SK,668663.625978642,2,-1174.7950567003113,-1221.7899646021879,0.2203379479718477,0.10197290858551102,0.0646055711423009
2023-05-01,SK,873689.7655876232,3,-1174.7950567003113,-1221.7899646021879,0.2203379479718477,0.10197290858551102,0.0646055711423009
2023-06-01,SK,1096169.7299473211,4,-1174.7950567003113,-1221.7899646021879,0.2203379479718477,0.10197290858551102,0.0646055711423009
