date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2004-01-01,RO,22,21,19,31
2004-02-01,RO,20,25,15,16
2004-03-01,RO,22,33,17,18
2004-04-01,RO,20,27,13,17
2004-05-01,RO,24,25,18,22
2004-06-01,RO,21,18,18,7
2004-07-01,RO,20,29,20,19
2004-08-01,RO,18,24,19,11
2004-09-01,RO,20,23,21,14
2004-10-01,RO,23,28,18,16
2004-11-01,RO,25,34,19,24
2004-12-01,RO,24,34,23,17
2005-01-01,RO,27,41,23,34
2005-02-01,RO,30,44,21,31
2005-03-01,RO,30,41,30,37
2005-04-01,RO,28,37,30,31
2005-05-01,RO,27,42,24,34
2005-06-01,RO,27,37,27,25
2005-07-01,RO,25,39,27,26
2005-08-01,RO,25,37,29,23
2005-09-01,RO,27,41,26,29
2005-10-01,RO,29,47,32,28
2005-11-01,RO,30,50,39,30
2005-12-01,RO,30,48,43,25
2006-01-01,RO,34,56,40,43
2006-02-01,RO,34,58,37,46
2006-03-01,RO,38,58,32,44
2006-04-01,RO,32,53,34,40
2006-05-01,RO,35,55,33,43
2006-06-01,RO,31,58,32,42
2006-07-01,RO,36,54,41,37
2006-08-01,RO,32,50,37,34
2006-09-01,RO,36,58,35,37
2006-10-01,RO,41,63,35,50
2006-11-01,RO,45,65,49,48
2006-12-01,RO,42,62,60,37
2007-01-01,RO,47,71,50,58
2007-02-01,RO,50,74,48,49
2007-03-01,RO,49,71,51,49
2007-04-01,RO,45,65,49,52
2007-05-01,RO,48,61,50,47
2007-06-01,RO,43,61,52,46
2007-07-01,RO,40,57,48,43
2007-08-01,RO,40,57,42,41
2007-09-01,RO,44,59,43,39
2007-10-01,RO,45,62,45,41
2007-11-01,RO,48,72,54,47
2007-12-01,RO,44,60,63,38
2008-01-01,RO,49,65,42,49
2008-02-01,RO,45,67,42,48
2008-03-01,RO,44,57,39,42
2008-04-01,RO,38,51,43,39
2008-05-01,RO,41,56,34,44
2008-06-01,RO,35,48,31,40
2008-07-01,RO,33,45,31,39
2008-08-01,RO,33,46,29,44
2008-09-01,RO,34,50,34,38
2008-10-01,RO,39,47,34,34
2008-11-01,RO,38,49,41,35
2008-12-01,RO,36,47,54,28
2009-01-01,RO,39,50,37,41
2009-02-01,RO,39,51,32,41
2009-03-01,RO,39,45,36,35
2009-04-01,RO,35,39,38,32
2009-05-01,RO,35,40,31,31
2009-06-01,RO,33,38,30,25
2009-07-01,RO,30,33,30,25
2009-08-01,RO,29,33,27,23
2009-09-01,RO,31,33,24,26
2009-10-01,RO,32,36,28,27
2009-11-01,RO,33,38,32,26
2009-12-01,RO,31,31,35,21
2010-01-01,RO,35,37,25,27
2010-02-01,RO,34,39,26,28
2010-03-01,RO,33,34,26,23
2010-04-01,RO,29,34,23,25
2010-05-01,RO,31,34,23,25
2010-06-01,RO,31,34,24,25
2010-07-01,RO,27,30,21,18
2010-08-01,RO,26,30,20,22
2010-09-01,RO,30,31,21,21
2010-10-01,RO,29,32,23,24
2010-11-01,RO,30,35,29,25
2010-12-01,RO,34,30,33,21
2011-01-01,RO,75,72,56,50
2011-02-01,RO,71,71,49,51
2011-03-01,RO,71,67,48,48
2011-04-01,RO,68,61,48,47
2011-05-01,RO,66,62,44,50
2011-06-01,RO,66,71,43,58
2011-07-01,RO,63,64,43,50
2011-08-01,RO,64,62,46,47
2011-09-01,RO,66,65,49,52
2011-10-01,RO,69,72,64,56
2011-11-01,RO,75,76,77,62
2011-12-01,RO,81,67,92,58
2012-01-01,RO,77,70,80,65
2012-02-01,RO,76,68,69,63
2012-03-01,RO,71,69,62,64
2012-04-01,RO,70,63,59,65
2012-05-01,RO,66,66,56,59
2012-06-01,RO,67,57,53,60
2012-07-01,RO,58,59,49,58
2012-08-01,RO,58,57,52,57
2012-09-01,RO,64,59,54,59
2012-10-01,RO,65,65,58,61
2012-11-01,RO,70,57,72,62
2012-12-01,RO,72,61,84,65
2013-01-01,RO,71,69,63,78
2013-02-01,RO,70,66,58,71
2013-03-01,RO,68,63,62,72
2013-04-01,RO,63,57,62,68
2013-05-01,RO,62,55,65,64
2013-06-01,RO,64,62,57,74
2013-07-01,RO,62,62,58,72
2013-08-01,RO,62,57,54,72
2013-09-01,RO,66,60,54,69
2013-10-01,RO,68,64,63,71
2013-11-01,RO,69,63,80,74
2013-12-01,RO,78,63,85,79
2014-01-01,RO,78,67,69,79
2014-02-01,RO,73,64,65,75
2014-03-01,RO,65,68,56,75
2014-04-01,RO,70,66,63,77
2014-05-01,RO,68,67,62,81
2014-06-01,RO,68,67,61,82
2014-07-01,RO,64,71,57,87
2014-08-01,RO,65,70,56,87
2014-09-01,RO,69,71,63,79
2014-10-01,RO,76,68,66,78
2014-11-01,RO,74,72,66,83
2014-12-01,RO,81,72,86,83
2015-01-01,RO,77,82,76,82
2015-02-01,RO,83,83,68,86
2015-03-01,RO,81,82,67,78
2015-04-01,RO,78,73,65,78
2015-05-01,RO,75,86,57,84
2015-06-01,RO,76,79,66,86
2015-07-01,RO,67,72,59,86
2015-08-01,RO,67,70,56,90
2015-09-01,RO,70,64,58,72
2015-10-01,RO,75,73,65,76
2015-11-01,RO,77,74,77,80
2015-12-01,RO,85,80,86,89
2016-01-01,RO,84,84,63,91
2016-02-01,RO,77,77,55,89
2016-03-01,RO,73,78,54,88
2016-04-01,RO,71,71,55,72
2016-05-01,RO,71,71,54,80
2016-06-01,RO,69,69,59,81
2016-07-01,RO,65,72,48,87
2016-08-01,RO,66,69,52,76
2016-09-01,RO,69,67,56,72
2016-10-01,RO,75,69,56,69
2016-11-01,RO,77,70,66,70
2016-12-01,RO,81,65,66,66
2017-01-01,RO,77,74,60,78
2017-02-01,RO,74,69,58,67
2017-03-01,RO,71,67,53,64
2017-04-01,RO,75,65,57,66
2017-05-01,RO,66,65,52,65
2017-06-01,RO,67,59,53,63
2017-07-01,RO,64,66,53,67
2017-08-01,RO,66,69,56,62
2017-09-01,RO,70,64,53,63
2017-10-01,RO,79,75,58,71
2017-11-01,RO,76,75,73,69
2017-12-01,RO,81,70,70,66
2018-01-01,RO,77,76,66,71
2018-02-01,RO,77,76,55,73
2018-03-01,RO,74,84,63,82
2018-04-01,RO,68,67,54,66
2018-05-01,RO,71,74,56,67
2018-06-01,RO,71,76,55,69
2018-07-01,RO,72,87,60,77
2018-08-01,RO,69,80,52,72
2018-09-01,RO,67,77,51,68
2018-10-01,RO,74,78,59,77
2018-11-01,RO,77,85,68,82
2018-12-01,RO,87,83,80,75
2019-01-01,RO,80,80,72,85
2019-02-01,RO,78,86,83,82
2019-03-01,RO,68,77,68,83
2019-04-01,RO,76,80,66,84
2019-05-01,RO,68,79,59,78
2019-06-01,RO,68,83,60,83
2019-07-01,RO,69,86,57,82
2019-08-01,RO,71,89,57,86
2019-09-01,RO,72,80,56,77
2019-10-01,RO,78,83,66,79
2019-11-01,RO,85,88,79,82
2019-12-01,RO,93,89,90,84
2020-01-01,RO,83,90,77,87
2020-02-01,RO,80,86,75,87
2020-03-01,RO,81,69,84,78
2020-04-01,RO,94,71,100,94
2020-05-01,RO,88,71,92,87
2020-06-01,RO,84,79,85,84
2020-07-01,RO,78,91,77,82
2020-08-01,RO,74,86,73,83
2020-09-01,RO,76,81,73,79
2020-10-01,RO,84,94,77,82
2020-11-01,RO,83,70,88,82
2020-12-01,RO,100,76,99,84
2021-01-01,RO,83,85,75,94
2021-02-01,RO,84,82,75,91
2021-03-01,RO,79,80,75,78
2021-04-01,RO,89,80,79,81
2021-05-01,RO,79,85,75,100
2021-06-01,RO,79,92,69,84
2021-07-01,RO,73,96,78,91
2021-08-01,RO,75,100,75,85
2021-09-01,RO,76,88,63,90
2021-10-01,RO,78,80,69,86
2021-11-01,RO,83,86,88,93
2021-12-01,RO,78,73,84,77
2022-01-01,RO,85,88,73,92
2022-02-01,RO,83,87,74,80
2022-03-01,RO,76,84,72,76
2022-04-01,RO,84,88,68,84
2022-05-01,RO,72,84,66,85
2022-06-01,RO,74,89,64,85
2022-07-01,RO,76,91,65,78
2022-08-01,RO,81,95,66,82
2022-09-01,RO,79,82,58,75
2022-10-01,RO,81,82,66,77
2022-11-01,RO,85,84,75,77
2022-12-01,RO,98,89,82,75
2023-01-01,RO,89,94,72,84
2023-02-01,RO,83,90,66,79
2023-03-01,RO,79,88,66,75
2023-04-01,RO,90,87,77,70
