date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-01-01,AT,11929996.755607456,1,-2130.5464057031763,-2189.0044609772567,0.20926140492467057,0.11640604382195409,0.012728707128601465
2023-02-01,AT,12349524.9396044,2,-2130.5464057031763,-2189.0044609772567,0.20926140492467057,0.11640604382195409,0.012728707128601465
2023-03-01,AT,9882728.997086534,3,-2130.5464057031763,-2189.0044609772567,0.20926140492467057,0.11640604382195409,0.012728707128601465
2023-04-01,AT,4908604.622268748,4,-2130.5464057031763,-2189.0044609772567,0.20926140492467057,0.11640604382195409,0.012728707128601465
2023-01-01,BE,1630927.5492808921,1,-2038.0345976753786,-2096.451393383724,0.21444628355982173,0.11275231156408858,0.004256707583919643
2023-02-01,BE,1796729.2274207645,2,-2038.0345976753786,-2096.451393383724,0.21444628355982173,0.11275231156408858,0.004256707583919643
2023-03-01,BE,2022254.4721951606,3,-2038.0345976753786,-2096.451393383724,0.21444628355982173,0.11275231156408858,0.004256707583919643
2023-04-01,BE,2511750.164552842,4,-2038.0345976753786,-2096.451393383724,0.21444628355982173,0.11275231156408858,0.004256707583919643
2022-12-01,CY,287695.3336063025,1,-913.8588484368295,-935.2230103335849,0.4566300682836835,0.220535855951126,-0.06191264769712676
2023-01-01,CY,216133.45590471287,2,-913.8588484368295,-935.2230103335849,0.4566300682836835,0.220535855951126,-0.06191264769712676
2023-02-01,CY,208960.03143210255,3,-913.8588484368295,-935.2230103335849,0.4566300682836835,0.220535855951126,-0.06191264769712676
2023-03-01,CY,259156.7813705867,4,-913.8588484368295,-935.2230103335849,0.4566300682836835,0.220535855951126,-0.06191264769712676
2023-01-01,CZ,2954937.923147628,1,-1219.3582085026121,-1266.9980638290378,0.24165921617658534,0.10582171661191568,0.05728088994459085
2023-02-01,CZ,3151088.487209059,2,-1219.3582085026121,-1266.9980638290378,0.24165921617658534,0.10582171661191568,0.05728088994459085
2023-03-01,CZ,2906549.994337305,3,-1219.3582085026121,-1266.9980638290378,0.24165921617658534,0.10582171661191568,0.05728088994459085
2023-04-01,CZ,2430711.121754193,4,-1219.3582085026121,-1266.9980638290378,0.24165921617658534,0.10582171661191568,0.05728088994459085
2023-01-01,DE,21064769.362927217,1,-2560.3323497514575,-2630.1331445835076,0.1339079991943285,0.06758141135443474,-0.006843416344061081
