date,country_code,yhat,h,bic,aicc,rmse,mae,acf
2023-01-01,AT,10997223.945355926,1,153.39842427599143,133.80394167178295,0.2751321556699611,0.16710261979152727,0.002515264400128588
2023-02-01,AT,12375885.128378037,2,153.39842427599143,133.80394167178295,0.2751321556699611,0.16710261979152727,0.002515264400128588
2023-03-01,AT,9630284.93178753,3,153.39842427599143,133.80394167178295,0.2751321556699611,0.16710261979152727,0.002515264400128588
2023-04-01,AT,5391137.087139566,4,153.39842427599143,133.80394167178295,0.2751321556699611,0.16710261979152727,0.002515264400128588
2023-01-01,BE,1966920.85069778,1,82.85871612840282,63.264233524194346,0.2537102702443851,0.14620799883795346,0.08276235070098945
2023-02-01,BE,2294427.0571441967,2,82.85871612840282,63.264233524194346,0.2537102702443851,0.14620799883795346,0.08276235070098945
2023-03-01,BE,2399627.2308868268,3,82.85871612840282,63.264233524194346,0.2537102702443851,0.14620799883795346,0.08276235070098945
2023-04-01,BE,3090388.55882398,4,82.85871612840282,63.264233524194346,0.2537102702443851,0.14620799883795346,0.08276235070098945
2022-12-01,CY,302707.2701253524,1,-201.24046532211042,-218.86777244797977,0.15079679979389862,0.09590866047966287,-7.366188693372536e-5
2023-01-01,CY,157095.54498746525,2,-201.24046532211042,-218.86777244797977,0.15079679979389862,0.09590866047966287,-7.366188693372536e-5
2023-02-01,CY,144912.64646209753,3,-201.24046532211042,-218.86777244797977,0.15079679979389862,0.09590866047966287,-7.366188693372536e-5
2023-03-01,CY,261760.4487985454,4,-201.24046532211042,-218.86777244797977,0.15079679979389862,0.09590866047966287,-7.366188693372536e-5
2023-01-01,CZ,3190553.7879843875,1,-37.84881604610383,-65.07055080946313,0.1955608187134039,0.12749500981184622,0.009780960321383491
2023-02-01,CZ,3706861.067738724,2,-37.84881604610383,-65.07055080946313,0.1955608187134039,0.12749500981184622,0.009780960321383491
2023-03-01,CZ,3124299.9288163483,3,-37.84881604610383,-65.07055080946313,0.1955608187134039,0.12749500981184622,0.009780960321383491
2023-04-01,CZ,2814237.870626975,4,-37.84881604610383,-65.07055080946313,0.1955608187134039,0.12749500981184622,0.009780960321383491
2023-01-01,DE,21174789.566812932,1,-65.52711125837901,-100.60161080920865,0.20027463399958267,0.11606780887301611,0.009822913313535115
2023-02-01,DE,22854084.584277213,2,-65.52711125837901,-100.60161080920865,0.20027463399958267,0.11606780887301611,0.009822913313535115
2023-03-01,DE,25263323.6373014,3,-65.52711125837901,-100.60161080920865,0.20027463399958267,0.11606780887301611,0.009822913313535115
2023-04-01,DE,30167022.767227158,4,-65.52711125837901,-100.60161080920865,0.20027463399958267,0.11606780887301611,0.009822913313535115
2023-01-01,DK,1517853.2522948545,1,-113.98198616852035,-138.68353571248414,0.1487839813447206,0.09735861459280815,0.017603592257665907
