date,country_code,cc_fooddrink,cc_restaurant,cc_groc,cc_fastfood
2004-01-01,GR,12,10,12,5
2004-02-01,GR,12,9,11,8
2004-03-01,GR,11,9,4,13
2004-04-01,GR,11,8,6,9
2004-05-01,GR,12,10,3,9
2004-06-01,GR,11,9,5,7
2004-07-01,GR,11,12,9,7
2004-08-01,GR,10,10,3,8
2004-09-01,GR,12,12,7,10
2004-10-01,GR,13,11,14,7
2004-11-01,GR,23,19,24,19
2004-12-01,GR,23,15,24,13
2005-01-01,GR,21,16,21,15
2005-02-01,GR,22,15,23,19
2005-03-01,GR,21,15,25,17
2005-04-01,GR,21,17,36,15
2005-05-01,GR,21,15,26,21
2005-06-01,GR,21,17,33,13
2005-07-01,GR,21,16,28,13
2005-08-01,GR,20,16,28,18
2005-09-01,GR,23,20,28,16
2005-10-01,GR,25,20,34,20
2005-11-01,GR,28,20,41,19
2005-12-01,GR,34,22,47,18
2006-01-01,GR,25,20,31,18
2006-02-01,GR,15,15,12,13
2006-03-01,GR,16,14,10,13
2006-04-01,GR,14,11,10,8
2006-05-01,GR,15,14,11,11
2006-06-01,GR,15,15,12,12
2006-07-01,GR,15,16,11,12
2006-08-01,GR,13,13,10,12
2006-09-01,GR,17,15,14,16
2006-10-01,GR,18,17,16,13
2006-11-01,GR,18,17,15,15
2006-12-01,GR,23,18,13,16
2007-01-01,GR,21,19,13,18
2007-02-01,GR,21,19,13,15
2007-03-01,GR,18,17,13,18
2007-04-01,GR,17,17,12,16
2007-05-01,GR,20,17,14,17
2007-06-01,GR,16,17,13,15
2007-07-01,GR,18,17,15,13
2007-08-01,GR,15,15,11,12
2007-09-01,GR,19,19,17,17
2007-10-01,GR,21,20,17,17
2007-11-01,GR,23,24,17,21
2007-12-01,GR,24,22,14,22
2008-01-01,GR,23,20,15,22
2008-02-01,GR,21,20,16,19
2008-03-01,GR,20,18,14,20
2008-04-01,GR,17,18,14,16
2008-05-01,GR,20,19,15,19
2008-06-01,GR,20,16,15,18
2008-07-01,GR,17,18,15,18
2008-08-01,GR,15,16,12,18
2008-09-01,GR,19,19,15,22
2008-10-01,GR,20,19,16,20
2008-11-01,GR,21,21,19,21
2008-12-01,GR,21,19,15,23
2009-01-01,GR,20,19,15,19
2009-02-01,GR,20,19,16,19
2009-03-01,GR,20,17,15,16
2009-04-01,GR,19,18,14,20
2009-05-01,GR,20,17,15,21
2009-06-01,GR,19,18,15,21
2009-07-01,GR,16,17,16,19
2009-08-01,GR,14,15,12,17
2009-09-01,GR,20,19,17,21
2009-10-01,GR,20,21,18,23
2009-11-01,GR,24,22,20,27
2009-12-01,GR,27,23,23,28
2010-01-01,GR,24,24,20,28
2010-02-01,GR,25,25,22,27
2010-03-01,GR,25,21,23,25
2010-04-01,GR,23,19,21,22
2010-05-01,GR,23,18,22,23
2010-06-01,GR,22,20,24,24
2010-07-01,GR,18,17,23,21
2010-08-01,GR,17,17,20,21
2010-09-01,GR,21,19,26,22
2010-10-01,GR,23,22,23,24
2010-11-01,GR,24,22,23,27
2010-12-01,GR,27,23,23,25
2011-01-01,GR,51,40,50,59
2011-02-01,GR,52,43,52,57
2011-03-01,GR,53,39,46,57
2011-04-01,GR,54,39,46,56
2011-05-01,GR,51,39,52,57
2011-06-01,GR,45,36,52,51
2011-07-01,GR,43,35,42,46
2011-08-01,GR,41,33,33,48
2011-09-01,GR,48,40,43,55
2011-10-01,GR,52,41,46,56
2011-11-01,GR,59,40,49,57
2011-12-01,GR,64,50,49,68
2012-01-01,GR,56,44,47,66
2012-02-01,GR,58,45,47,60
2012-03-01,GR,57,44,49,58
2012-04-01,GR,51,37,44,55
2012-05-01,GR,50,39,44,55
2012-06-01,GR,48,36,47,54
2012-07-01,GR,46,38,43,50
2012-08-01,GR,44,36,42,50
2012-09-01,GR,53,43,51,60
2012-10-01,GR,53,44,54,60
2012-11-01,GR,57,46,57,61
2012-12-01,GR,62,50,58,69
2013-01-01,GR,58,47,53,65
2013-02-01,GR,60,49,60,66
2013-03-01,GR,60,46,54,61
2013-04-01,GR,56,45,59,55
2013-05-01,GR,51,40,52,54
2013-06-01,GR,53,43,54,57
2013-07-01,GR,49,43,60,53
2013-08-01,GR,49,44,56,54
2013-09-01,GR,54,46,61,58
2013-10-01,GR,56,50,65,68
2013-11-01,GR,62,48,64,69
2013-12-01,GR,67,55,65,73
2014-01-01,GR,58,51,68,64
2014-02-01,GR,61,54,72,70
2014-03-01,GR,62,49,67,62
2014-04-01,GR,60,49,64,61
2014-05-01,GR,57,48,68,62
2014-06-01,GR,55,49,76,63
2014-07-01,GR,54,47,71,58
2014-08-01,GR,50,46,63,54
2014-09-01,GR,56,50,73,56
2014-10-01,GR,59,51,77,64
2014-11-01,GR,61,50,74,58
2014-12-01,GR,71,60,76,72
2015-01-01,GR,60,53,66,66
2015-02-01,GR,64,58,74,67
2015-03-01,GR,65,56,74,63
2015-04-01,GR,63,50,69,60
2015-05-01,GR,58,50,72,57
2015-06-01,GR,58,48,74,60
2015-07-01,GR,54,46,69,52
2015-08-01,GR,52,48,59,56
2015-09-01,GR,55,51,100,58
2015-10-01,GR,55,50,69,62
2015-11-01,GR,56,46,62,58
2015-12-01,GR,65,52,62,63
2016-01-01,GR,67,58,77,70
2016-02-01,GR,66,57,64,66
2016-03-01,GR,67,55,58,61
2016-04-01,GR,61,51,49,56
2016-05-01,GR,59,52,51,63
2016-06-01,GR,63,55,54,62
2016-07-01,GR,58,58,48,66
2016-08-01,GR,59,56,51,60
2016-09-01,GR,61,61,47,60
2016-10-01,GR,64,56,49,65
2016-11-01,GR,59,53,47,53
2016-12-01,GR,73,60,47,70
2017-01-01,GR,60,58,43,69
2017-02-01,GR,64,59,43,65
2017-03-01,GR,63,55,63,65
2017-04-01,GR,65,58,51,64
2017-05-01,GR,62,59,45,72
2017-06-01,GR,65,60,45,65
2017-07-01,GR,59,62,41,68
2017-08-01,GR,60,64,38,64
2017-09-01,GR,63,62,52,67
2017-10-01,GR,65,61,64,68
2017-11-01,GR,60,56,55,65
2017-12-01,GR,76,72,45,78
2018-01-01,GR,66,66,36,74
2018-02-01,GR,71,70,44,67
2018-03-01,GR,68,64,37,69
2018-04-01,GR,64,61,41,65
2018-05-01,GR,69,66,45,65
2018-06-01,GR,66,68,50,69
2018-07-01,GR,68,74,43,70
2018-08-01,GR,65,77,41,67
2018-09-01,GR,68,68,43,67
2018-10-01,GR,66,67,42,66
2018-11-01,GR,67,63,40,69
2018-12-01,GR,81,78,40,84
2019-01-01,GR,67,70,40,73
2019-02-01,GR,66,76,41,75
2019-03-01,GR,73,72,50,69
2019-04-01,GR,76,69,51,71
2019-05-01,GR,65,69,42,68
2019-06-01,GR,69,79,46,74
2019-07-01,GR,69,81,43,75
2019-08-01,GR,74,91,42,75
2019-09-01,GR,70,75,44,72
2019-10-01,GR,70,74,39,69
2019-11-01,GR,68,75,39,73
2019-12-01,GR,83,82,41,96
2020-01-01,GR,72,75,36,79
2020-02-01,GR,73,76,38,76
2020-03-01,GR,86,54,70,72
2020-04-01,GR,100,45,64,81
2020-05-01,GR,72,53,44,81
2020-06-01,GR,64,65,38,69
2020-07-01,GR,68,75,41,69
2020-08-01,GR,69,82,40,80
2020-09-01,GR,65,67,47,76
2020-10-01,GR,71,74,48,75
2020-11-01,GR,77,50,40,76
2020-12-01,GR,95,57,44,99
2021-01-01,GR,74,51,41,89
2021-02-01,GR,71,51,42,79
2021-03-01,GR,82,54,44,84
2021-04-01,GR,78,57,49,79
2021-05-01,GR,64,75,39,67
2021-06-01,GR,68,80,37,67
2021-07-01,GR,73,95,43,72
2021-08-01,GR,75,97,43,73
2021-09-01,GR,67,81,39,66
2021-10-01,GR,69,78,44,67
2021-11-01,GR,63,64,38,68
2021-12-01,GR,69,66,36,71
2022-01-01,GR,70,69,37,76
2022-02-01,GR,69,76,37,76
2022-03-01,GR,74,77,37,79
2022-04-01,GR,68,82,36,81
2022-05-01,GR,68,79,35,78
2022-06-01,GR,70,83,37,77
2022-07-01,GR,71,94,40,81
2022-08-01,GR,76,100,41,81
2022-09-01,GR,70,83,41,75
2022-10-01,GR,67,83,38,82
2022-11-01,GR,66,76,37,75
2022-12-01,GR,82,90,36,100
2023-01-01,GR,70,85,35,82
2023-02-01,GR,76,87,37,75
2023-03-01,GR,68,73,34,74
2023-04-01,GR,76,83,34,77
