ID;NAME;TYPE;SRC;REFYEAR
18490453;ADECCO GROUP AG;FIN_REP;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18490453;ADECCO GROUP AG;OTHER;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18490453;ADECCO GROUP AG;OTHER;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18490453;ADECCO GROUP AG;OTHER;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18490453;ADECCO GROUP AG;OTHER;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18490453;ADECCO GROUP AG;OTHER;https://www.adeccogroup.com/-/media/project/adecco-group/adeccogroup/pdf-files/2025-march/the-adecco-group-annual-report-2024.pdf;2025
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;FIN_REP;https://investors.johnsoncontrols.com/~/media/Files/J/Johnson-Controls-IR-V2/annual-meeting-materials/annual-reports/2024-annual-report-proxy-statement.pdf;2024
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;OTHER;https://investors.johnsoncontrols.com/~/media/Files/J/Johnson-Controls-IR-V2/annual-meeting-materials/irish-statutory-reports-and-non-financial-report-for-fiscal-2024-v1.pdf;2024
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;OTHER;https://investors.johnsoncontrols.com/~/media/Files/J/Johnson-Controls-IR-V2/annual-meeting-materials/2024-proxy-statement.pdf;2024
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;OTHER;https://investors.johnsoncontrols.com/~/media/Files/J/Johnson-Controls-IR-V2/annual-meeting-materials/annual-reports/2024-annual-report-proxy-statement.pdf;2024
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;OTHER;https://www.johnsoncontrols.com/-/media/jci/corporate-sustainability/reporting-and-policies/2024/gri.pdf;2024
18503381;JOHNSON CONTROLS INTERNATIONAL PUBLIC LIMITED COMPANY;OTHER;https://investors.johnsoncontrols.com/~/media/Files/J/Johnson-Controls-IR-V2/quarterly-reports/2024/fy2024-form-10-k-jci-plc.pdf;2024
18503440;MAGNA INTERNATIONAL INC;FIN_REP;https://www.globenewswire.com/news-release/2025/03/28/3051655/0/en/Magna-Posts-2024-Annual-Report.html;2025
18503440;MAGNA INTERNATIONAL INC;OTHER;https://www.annualreports.com/HostedData/AnnualReportArchive/m/TSX_MGA_2022.pdf;2022
18503440;MAGNA INTERNATIONAL INC;OTHER;https://www.annualreports.com/HostedData/AnnualReportArchive/m/TSX_MGA_2021.pdf;2021
18503440;MAGNA INTERNATIONAL INC;OTHER;https://www.annualreports.com/HostedData/AnnualReportArchive/m/TSX_MGA_2020.pdf;2020
18503440;MAGNA INTERNATIONAL INC;OTHER;https://www.magna.com/docs/default-source/corporate-governance/disclosure-documents---2024/annual-report_cda.pdf?sfvrsn=f56d9508_11;2024
